GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,Ndepo,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,LAI,longitude,latitude,indRows,indCols,Region,randomNum
3383,6889,77,89,380,6558,3234,29563,3447,491,14061,30,3454,4420,4829,11095,340,93687013,53,113.759958355302,0.838525491562421,35,526,3,0.0668417611778476
3234,6585,72,83,526,7320,2698,29597,3570,492,14071,31,3383,4144,4777,10942,340,147741751,52,113.759958355302,0.279508497187474,36,526,3,0.927064140870894
3422,6592,74,86,620,8247,2592,29771,3244,491,13979,37,3275,3936,4543,10811,402,174765549,51,113.759958355302,-0.279508497187474,37,526,3,0.0877717606376327
3746,6850,81,92,288,9606,2483,29882,3426,427,14408,42,3449,3790,4574,9707,402,259488602,54,113.759958355302,-0.838525491562421,38,526,3,0.332398561915436
3373,6118,69,83,96,10925,2543,29902,3424,349,14586,43,3277,3304,4642,6584,402,415029662,52,113.759958355302,-1.39754248593737,39,526,3,0.526180895421029
3307,6086,67,83,54,11906,2543,29937,3067,364,14812,50,3332,3225,4805,3127,199,499928349,53,113.759958355302,-1.95655948031232,40,526,3,0.246642124058313
3376,6276,70,87,25,12372,2633,29939,2851,337,14921,52,3297,3270,4916,3532,199,659225923,55,113.759958355302,-2.51557647468726,41,526,3,0.542899456586946
3499,6413,73,88,19,11176,2373,29927,3029,477,15107,46,3112,3466,4948,3430,199,383923088,55,113.759958355302,-3.07459346906221,42,526,3,0.780867850604077
3674,6906,74,87,3,7277,1846,29964,2850,454,13078,47,3709,3645,4900,9031,402,14714686,54,114.318975349677,4.75164445218705,28,527,3,0.521882381409282
3844,7134,79,89,42,7758,2386,29924,3129,509,16029,40,3635,3900,4837,8675,402,37084573,58,114.318975349677,4.19262745781211,29,527,3,0.931949933886006
4068,7545,85,94,31,7901,2386,29778,3714,493,14972,32,3617,4125,4934,10913,402,35986426,58,114.318975349677,3.63361046343716,30,527,3,0.147111980322787
3582,7014,76,86,73,6981,2792,29653,3973,491,14724,29,3557,4196,4963,10670,340,36397306,55,114.318975349677,3.07459346906221,31,527,3,0.416765701751856
3481,7100,76,85,331,5993,2932,29649,3789,489,14594,31,3411,4139,4883,10795,340,45228525,53,114.318975349677,2.51557647468726,32,527,3,0.280292866619113
3526,7055,77,88,508,5792,2844,29619,4353,494,14838,33,3521,4198,4784,11364,402,57491293,52,114.318975349677,1.95655948031232,33,527,3,0.598100317141488
3242,6851,73,85,345,5861,3273,29555,4599,495,14607,30,3403,4270,4727,10945,340,64174768,51,114.318975349677,1.39754248593737,34,527,3,0.0364748567011317
3472,6921,77,89,740,6446,3331,29613,3218,491,14122,33,3498,4466,4790,11590,340,97668067,50,114.318975349677,0.838525491562421,35,527,3,0.0636865030513627
3193,6443,69,80,716,7410,2524,29664,3628,494,14061,33,3248,4072,4665,10971,402,154981098,50,114.318975349677,0.279508497187474,36,527,3,0.322882505170559
3405,6592,74,85,471,8389,2389,29747,3426,491,13985,36,3338,3943,4653,10551,402,183633891,53,114.318975349677,-0.279508497187474,37,527,3,0.0983785303848749
3686,6801,81,92,129,9719,2384,29892,3506,414,14315,42,3596,3816,4700,9444,402,272405166,54,114.318975349677,-0.838525491562421,38,527,3,0.170044626268754
3320,6054,66,80,81,10761,2450,29900,3368,339,14460,44,3277,3322,4591,6197,402,433818041,52,114.318975349677,-1.39754248593737,39,527,3,0.371163798766144
3408,6213,68,82,50,11570,2450,29944,2870,434,14807,51,3339,3264,4782,3639,199,521836220,54,114.318975349677,-1.95655948031232,40,527,3,0.0397616226212385
3350,6081,66,80,27,12380,2469,29942,2857,440,14879,49,3218,3290,4954,3200,199,686917509,54,114.318975349677,-2.51557647468726,41,527,3,0.709240953533567
4052,7480,83,95,18,7175,1846,29859,2970,494,15353,40,3512,4100,4866,10230,402,29685415,58,114.877992344052,4.75164445218705,28,528,3,0.641341360210975
3833,7327,79,90,29,6784,2386,29722,3443,486,14955,31,3554,4279,4879,10627,402,36625383,58,114.877992344052,4.19262745781211,29,528,3,0.174060860147872
3858,7456,81,91,38,6167,2386,29630,3963,491,15384,30,3624,4181,4963,12136,402,34350234,57,114.877992344052,3.63361046343716,30,528,3,0.0621519426336853
3604,7043,76,88,242,5625,2792,29630,3907,489,15219,33,3474,4129,4905,11779,340,34393005,55,114.877992344052,3.07459346906221,31,528,3,0.406659420297776
3197,6819,71,84,522,5130,2932,29420,4136,486,14845,28,3314,4037,4830,10840,402,44314646,51,114.877992344052,2.51557647468726,32,528,3,0.463062925909165
3461,7111,77,89,594,5194,2844,29504,3701,492,14548,30,3625,4321,4876,11206,402,58452045,53,114.877992344052,1.95655948031232,33,528,3,0.202674299437306
3334,6976,74,86,602,5749,3273,29501,3957,495,14401,29,3586,4508,4850,11117,340,66014147,50,114.877992344052,1.39754248593737,34,528,3,0.869549890049143
3514,6877,76,87,679,6675,3331,29678,4013,497,14300,32,3397,4318,4782,11895,340,99122700,49,114.877992344052,0.838525491562421,35,528,3,0.597940369107138
3303,6472,69,80,693,7632,2524,29747,3827,495,14294,35,3165,3916,4605,11121,402,153513122,52,114.877992344052,0.279508497187474,36,528,3,0.0230135370914409
3489,6547,74,87,374,8580,2389,29817,3713,493,14242,37,3332,3869,4653,10536,402,180704556,54,114.877992344052,-0.279508497187474,37,528,3,0.899426437101584
3785,6934,84,95,106,9443,2384,29905,3320,592,14459,41,3485,3597,4700,9303,402,265125806,56,114.877992344052,-0.838525491562421,38,528,3,0.452946115671495
3568,6487,75,86,84,9883,2450,29904,3056,534,14485,41,3356,3430,4640,6746,402,418893631,55,114.877992344052,-1.39754248593737,39,528,3,0.0580261764965854
3422,6253,68,81,60,10194,2450,29936,2951,486,14832,46,3377,3441,4750,3508,402,502757852,55,114.877992344052,-1.95655948031232,40,528,3,0.106269376654518
3507,6225,69,82,14,11187,2469,29951,2795,445,14973,51,3266,3311,5033,3544,199,659998866,55,114.877992344052,-2.51557647468726,41,528,3,0.998425291506397
3457,6504,75,90,7,8568,1517,29879,2716,497,15346,45,3650,4090,4780,9430,402,363389144,47,114.877992344052,-3.63361046343716,43,528,3,0.86632740366717
3575,7234,75,88,66,6196,2637,29674,4263,518,15116,33,3507,4353,5076,11006,340,35259000,55,115.437009338427,4.75164445218705,28,529,3,0.615205796593277
3416,7201,73,85,326,5087,3255,29470,3700,498,14633,27,3548,4304,5056,11006,340,34974596,55,115.437009338427,4.19262745781211,29,529,3,0.0269444844838657
3172,6910,69,81,577,4591,3255,29368,3693,485,15104,27,3503,4362,5093,10654,340,32127681,52,115.437009338427,3.63361046343716,30,529,3,0.322522635620462
3386,7081,73,86,627,4485,3087,29406,3613,481,15084,29,3434,4292,5049,11070,402,32234188,53,115.437009338427,3.07459346906221,31,529,3,0.463776233943276
3399,7089,73,87,1064,4598,2650,29420,3505,482,14869,30,3568,4365,4970,11116,402,45177368,50,115.437009338427,2.51557647468726,32,529,3,0.0990172329213107
3412,7112,75,88,946,5096,2696,29433,3516,492,14280,29,3555,4492,4952,11065,402,63579234,51,115.437009338427,1.95655948031232,33,529,3,0.570988144269953
3368,7009,74,86,897,5467,3309,29507,3434,493,13956,29,3675,4446,4901,11327,340,73023852,51,115.437009338427,1.39754248593737,34,529,3,0.325875094193265
3302,6812,72,83,522,6209,3292,29682,4132,497,14358,30,3525,4265,4712,11435,340,100831558,51,115.437009338427,0.838525491562421,35,529,3,0.450492336647337
3748,7065,81,90,405,7646,2447,29844,3656,493,14679,37,3147,4039,4713,11034,402,139180837,53,115.437009338427,0.279508497187474,36,529,3,0.577843795117458
3728,6888,80,88,241,8822,2080,29841,3916,521,14453,37,3573,3884,4757,10107,402,158351633,54,115.437009338427,-0.279508497187474,37,529,3,0.0748443075998355
3868,7038,84,95,65,9144,2107,29876,2837,478,14418,41,3357,3433,4648,9331,402,219794775,56,115.437009338427,-0.838525491562421,38,529,3,0.0573426693754819
3712,6929,82,95,66,8829,2349,29827,2875,478,14411,38,3586,3782,4793,9957,402,334571142,57,115.437009338427,-1.39754248593737,39,529,3,0.300956435005654
3807,7044,85,97,50,8508,2349,29903,2463,585,14755,45,3507,3771,4854,10159,402,397328762,58,115.437009338427,-1.95655948031232,40,529,3,0.521721248782275
3364,6633,81,97,9,8346,2408,29891,2634,539,14875,44,3529,4220,5100,9208,402,514849257,54,115.437009338427,-2.51557647468726,41,529,3,0.561880235062444
3618,6853,83,99,17,7953,2411,29814,2879,510,14733,42,3573,3862,4749,10605,402,403128950,54,115.437009338427,-3.07459346906221,42,529,3,0.241554770085929
3668,6774,79,94,73,7905,1856,29920,2553,445,14278,46,3580,3783,4593,10793,402,256190305,52,115.437009338427,-3.63361046343716,43,529,3,0.912720162652781
3705,7576,76,93,9,5617,1492,29685,3754,492,15100,35,3552,4331,5163,11989,340,26804353,55,115.996026332802,5.86967844093695,26,530,3,0.825734269699093
4094,7894,82,98,17,5434,2495,29629,3066,502,15864,35,3448,4366,5133,12044,402,34302726,54,115.996026332802,5.310661446562,27,530,3,0.444545883918906
4026,7884,83,100,601,5508,2949,29528,2490,472,15509,32,3545,4358,5234,11780,402,35854270,55,115.996026332802,4.75164445218705,28,530,3,0.982062563214574
3521,7327,75,90,1016,5072,2661,29498,3340,486,15401,28,3520,4395,5100,11002,340,33062236,53,115.996026332802,4.19262745781211,29,530,3,0.578267561462169
3494,7180,73,88,1169,4968,2661,29579,3815,493,15161,31,3509,4331,5052,11481,340,30280068,53,115.996026332802,3.63361046343716,30,530,3,0.23442349639393
3553,7246,75,91,1185,5106,2269,29597,3453,518,14961,32,3614,4380,4983,11607,340,30736009,53,115.996026332802,3.07459346906221,31,530,3,0.810590442462569
3583,7333,77,92,923,5124,2164,29555,3423,493,14789,31,3464,4425,4962,11860,340,47000975,50,115.996026332802,2.51557647468726,32,530,3,0.451274164510932
3464,7252,77,90,892,5305,2478,29438,3567,487,14364,27,3459,4355,4939,11372,402,69851311,51,115.996026332802,1.95655948031232,33,530,3,0.249969169410276
3200,6982,73,85,989,5555,3044,29399,3985,492,14277,24,3491,4279,4916,11027,340,81223182,52,115.996026332802,1.39754248593737,34,530,3,0.955437531793689
3607,7161,79,90,847,6645,3540,29784,3440,491,14743,33,3266,4044,4740,11821,340,102111700,53,115.996026332802,0.838525491562421,35,530,3,0.142650346985794
3900,7188,84,93,269,8050,2034,29893,3402,484,14904,38,3327,4086,4858,11053,402,120778431,55,115.996026332802,0.279508497187474,36,530,3,0.512563384780399
3686,6632,76,84,174,8750,1724,29932,3216,478,14693,42,3421,3400,4942,7950,402,118346346,54,115.996026332802,-0.279508497187474,37,530,3,0.971925137586938
3770,7026,83,98,102,8580,1714,29837,2897,477,14159,37,3314,3531,4729,10718,402,163473631,57,115.996026332802,-0.838525491562421,38,530,3,0.648320621265659
3711,6943,82,96,205,7969,2069,29821,2983,506,14486,35,3534,3752,4800,10531,402,215347268,56,115.996026332802,-1.39754248593737,39,530,3,0.614671003416509
3622,6776,79,91,230,7855,2069,29884,2858,495,14985,38,3439,3753,4851,9724,402,233399313,56,115.996026332802,-1.95655948031232,40,530,3,0.469650371915958
3622,6845,82,96,144,7662,2215,29878,2914,524,14945,38,3405,3883,4967,9750,402,286120195,56,115.996026332802,-2.51557647468726,41,530,3,0.577780697646748
3736,6889,83,97,378,7652,2614,29924,2710,490,14412,47,3573,3800,4880,10406,402,136188448,53,115.996026332802,-3.07459346906221,42,530,3,0.911313227169849
4215,7512,92,102,226,7480,1883,29978,2774,488,14501,54,2900,3700,5050,6400,402,109890358,52,115.996026332802,-3.63361046343716,43,530,3,0.376220283460707
3997,7877,81,96,0,5468,1288,29586,2906,466,15403,36,3323,4619,5185,11661,340,13736987,55,116.555043327177,6.4286954353119,25,531,3,0.228764772549632
3706,7564,77,91,34,5171,2322,29439,2824,464,15528,31,3340,4469,5179,11159,340,26893677,54,116.555043327177,5.86967844093695,26,531,3,0.423524871222756
3978,7814,82,96,260,5259,2562,29560,2364,475,15672,37,3459,4412,5189,11959,402,33467320,55,116.555043327177,5.310661446562,27,531,3,0.273596220894793
4105,7903,84,99,850,5329,2704,29644,2493,484,15090,33,3575,4275,5149,12445,402,34884931,54,116.555043327177,4.75164445218705,28,531,3,0.444565843866667
4073,7856,83,95,1248,5212,2815,29663,3207,491,15214,30,3547,4228,5021,12937,340,32106057,53,116.555043327177,4.19262745781211,29,531,3,0.627515046901424
3917,7459,79,92,1073,5758,2815,29840,3820,524,15109,37,3548,4206,4966,12206,402,29356261,53,116.555043327177,3.63361046343716,30,531,3,0.534641253536576
3746,7263,77,91,1078,6018,2527,29753,3774,528,14793,33,3561,4229,4888,12099,340,29986920,53,116.555043327177,3.07459346906221,31,531,3,0.385442159974304
3576,7069,75,89,675,6018,2348,29691,3827,518,14910,30,3464,4368,4920,11589,340,47912778,53,116.555043327177,2.51557647468726,32,531,3,0.873450099080692
3553,7110,76,90,894,6486,2794,29586,3599,489,14723,28,3522,4271,4837,11724,340,72987348,53,116.555043327177,1.95655948031232,33,531,3,0.300348734897046
3651,7232,79,92,909,6651,3377,29652,3588,488,14768,31,3332,4048,4842,11596,340,85322846,54,116.555043327177,1.39754248593737,34,531,3,0.400029715619638
4210,7671,93,101,640,7422,3168,29883,3069,505,14938,39,3398,4057,5100,11774,402,102751771,57,116.555043327177,0.838525491562421,35,531,3,0.517723514394718
3824,6799,78,86,215,8014,1688,29919,3143,534,14693,41,3520,3400,5013,8280,402,56938764,54,116.555043327177,0.279508497187474,36,531,3,0.0618247144123362
3673,6719,77,89,80,8135,1555,29945,2955,481,14371,43,3240,3250,5030,8990,402,109944688,53,116.555043327177,-0.279508497187474,37,531,3,0.231367220579307
3905,7328,87,99,83,7750,1588,29820,3221,492,14167,34,3195,3433,4705,10720,402,135313060,55,116.555043327177,-0.838525491562421,38,531,3,0.118485991561029
3898,7201,86,96,253,7447,1574,29911,3107,505,14415,39,3312,3518,4706,10800,402,116030906,54,116.555043327177,-1.39754248593737,39,531,3,0.0987800358735031
4140,7283,90,100,330,7308,1562,29953,2881,471,12624,46,3300,3150,4650,10900,402,114793685,52,116.555043327177,-2.51557647468726,41,531,3,0.890275455546976
4519,8499,90,102,363,5510,1593,29707,3036,486,15496,31,3338,4487,5264,12600,340,17363367,57,117.114060321551,6.4286954353119,25,532,3,0.0333890773864002
4128,7742,80,93,797,5654,2200,29675,2642,476,15293,33,3552,4470,5095,12461,340,26376180,55,117.114060321551,5.86967844093695,26,532,3,0.839034991901461
4074,7580,80,92,712,5657,2287,29748,2464,470,15520,36,3465,4241,5170,12502,340,31547843,55,117.114060321551,5.310661446562,27,532,3,0.507266724816296
4056,7820,82,92,618,5271,2655,29607,2876,484,14898,30,3524,4272,5186,12828,340,32688110,55,117.114060321551,4.75164445218705,28,532,3,0.113716441044558
3968,7644,79,90,510,5497,2437,29742,3391,493,14959,30,3463,4163,4965,12118,402,29980454,54,117.114060321551,4.19262745781211,29,532,3,0.49044565696202
3999,7380,79,89,149,5932,2437,29894,3810,538,15134,38,3468,3937,4937,8988,402,24740610,53,117.114060321551,3.63361046343716,30,532,3,0.599441720175534
3929,7414,79,90,89,6110,1840,29813,3881,513,14944,32,3669,4159,4884,10368,402,24093269,53,117.114060321551,3.07459346906221,31,532,3,0.0902161331201864
3835,7152,78,88,225,6330,2012,29838,3392,498,14833,34,3501,4084,4954,10671,402,48680322,53,117.114060321551,2.51557647468726,32,532,3,0.978224034127668
3796,7130,79,89,273,6701,2183,29789,2740,482,14492,35,3525,4123,5020,11531,402,77087362,54,117.114060321551,1.95655948031232,33,532,3,0.653018772578069
3911,7320,83,91,389,6534,2402,29802,2737,482,14664,36,3588,4080,5005,11326,402,90833417,54,117.114060321551,1.39754248593737,34,532,3,0.4611321265498
4145,7461,90,96,74,6964,1999,29886,2971,480,14819,39,3189,3615,4789,11518,402,101807631,56,117.114060321551,0.838525491562421,35,532,3,0.863758110483555
4110,7357,87,94,34,7279,1378,29902,2908,524,14617,40,3072,3358,4974,10641,402,93189991,56,117.114060321551,0.279508497187474,36,532,3,0.262829072110785
4235,7502,93,98,12,7262,1263,29904,3007,480,14580,38,2400,3000,5100,7300,402,83536950,54,117.114060321551,-0.279508497187474,37,532,3,0.82396294284602
4002,7154,82,92,122,7194,1231,29919,3025,473,14727,41,2533,3233,4916,7733,402,65732222,54,117.114060321551,-0.838525491562421,38,532,3,0.328975305064346
4086,7444,75,92,175,5218,1358,29954,2995,578,13556,44,3100,3950,5183,8166,389,10350773,55,117.673077315926,6.4286954353119,25,533,3,0.941300531148415
4601,8336,92,102,230,5380,1751,29929,3011,557,14964,41,3150,3800,5050,11650,389,22301965,59,117.673077315926,5.86967844093695,26,533,3,0.244108071013869
4450,8222,89,100,200,5515,2353,29877,2727,552,15413,37,3327,3998,5061,12471,402,27970610,58,117.673077315926,5.310661446562,27,533,3,0.95711016517866
4124,7989,83,93,421,5383,2251,29764,2854,513,14909,31,3480,4201,5015,12739,340,28770344,55,117.673077315926,4.75164445218705,28,533,3,0.510824964684785
3831,7344,74,88,317,5493,1793,29923,2681,504,13941,45,3371,4257,4971,9914,340,18621911,52,117.673077315926,4.19262745781211,29,533,3,0.564579859307507
3943,7294,82,93,141,6116,1531,29921,3277,449,14320,41,3380,3691,4835,10795,402,31907023,56,117.673077315926,2.51557647468726,32,533,3,0.993716131600963
3771,7207,79,91,63,6469,1342,29843,3095,464,14563,34,3531,4013,4901,10872,402,61673721,55,117.673077315926,1.95655948031232,33,533,3,0.770983940011353
3822,7303,81,92,203,6379,1655,29798,2831,478,14706,31,3620,4054,5006,10442,402,75558829,54,117.673077315926,1.39754248593737,34,533,3,0.313801920872552
4167,7492,90,96,118,6510,1596,29893,2745,453,12214,39,3240,3700,4940,11255,402,54845995,57,117.673077315926,0.838525491562421,35,533,3,0.0578726248164741
3636,6767,64,78,22,5380,1420,29946,3229,478,14303,44,3300,4325,5450,6375,262,14594900,50,118.232094310301,5.86967844093695,26,534,3,0.0440737918191335
4745,8736,96,107,58,5515,1841,29891,3044,542,15519,34,3345,4072,4963,12454,389,25808998,56,118.232094310301,5.310661446562,27,534,3,0.812943969672552
4385,8256,88,99,423,5383,1629,29840,2837,519,14300,34,3466,4214,5061,12709,340,16688201,55,118.232094310301,4.75164445218705,28,534,3,0.412073277714361
4110,7882,82,95,57,5493,1238,29900,3151,548,13267,36,3525,4400,5025,12575,340,9127070,55,118.232094310301,4.19262745781211,29,534,3,0.384163168822831
3960,7511,85,99,338,6379,1170,29850,2897,466,15169,35,3412,3775,5012,9412,402,34533879,55,118.232094310301,1.39754248593737,34,534,3,0.523126532390386
4407,8262,86,100,23,5080,1173,29961,2521,508,13593,47,3271,4002,5097,10637,402,20523992,56,118.791111304676,5.310661446562,27,535,3,0.892148966891949
4052,8022,88,105,0,6256,2043,29903,3228,520,10972,38,3784,4230,5146,11946,402,8740096,56,119.350128299051,-0.838525491562421,38,536,3,0.405920640599473
3639,7575,79,95,0,6191,2982,29835,3170,484,12580,41,3676,4132,4994,11244,402,16511770,58,119.350128299051,-1.39754248593737,39,536,3,0.604388896137601
3466,7351,75,91,0,6424,2982,29738,4075,487,14046,37,3448,4278,4944,10780,340,19254641,55,119.350128299051,-1.95655948031232,40,536,3,0.0948035564584498
3366,7226,72,86,269,6510,4941,29466,4446,485,14737,26,3317,4258,5074,10252,340,26133853,54,119.350128299051,-2.51557647468726,41,536,3,0.335981277769252
3279,7114,71,85,602,6095,5280,29167,4408,514,14862,22,3298,4290,5103,9748,340,28254935,54,119.350128299051,-3.07459346906221,42,536,3,0.144841838461304
