GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.48,7.65,7.42465753424658,7.42465753424658,0.4657,0.8756,0.42,0.408,0.389,115,11525,2167,29870,2304,492,16338,49,3290,3630,4970,12620,389,39530297,567,29170,100.343550490303,6.98771242968684,24,502,3,0.43398137803461
8.53,8.52,7.23287671232877,7.58904109589041,0.4607,0.8818,0.42,0.408,0.375,132,11985,3120,30012,2086,509,13286,70,3366,3733,5200,12200,389,38168409,589,27166,100.343550490303,6.4286954353119,25,502,3,0.784822423174501
8.18,8.3,5.72602739726027,7.20547945205479,0.3588,0.7227,0.325,0.32,0.299,740,18966,5626,29658,3144,495,14542,33,3773,4184,4952,10615,402,328262367,564,29978,100.343550490303,0.838525491562421,35,502,3,0.525233844620492
8.2,8.31,5.75342465753425,7.06849315068493,0.3268,0.7226,0.335,0.332,0.308,810,17406,8481,29470,3456,476,14470,27,3505,4312,4989,10498,340,250252533,538,29370,100.343550490303,0.279508497187474,36,502,3,0.331276852824455
8.09,7.73,6.41095890410959,7.23287671232877,0.326,0.7474,0.36,0.356,0.351,51,14898,8070,29587,4188,478,15015,29,3551,4445,5022,10267,340,211235105,540,27967,100.343550490303,-0.279508497187474,37,502,3,0.431593646762121
8.18,7.84,6.19178082191781,7.12328767123288,0.3152,0.7315,0.35,0.356,0.323,0,13423,7785,29813,3950,500,11028,41,3581,4418,5037,9771,340,114885416,524,29334,100.343550490303,-0.838525491562421,38,502,3,0.717901601019375
8.49,8.49,6.73972602739726,8.05479452054795,0.4317,0.8385,0.4,0.392,0.36,124,11659,3597,29823,1917,504,15740,55,3378,3821,5100,12000,389,41803413,593,29273,100.902567484678,6.4286954353119,25,503,3,0.916212078117228
8.55,8.65,6.54794520547945,8.05479452054795,0.4205,0.8256,0.39,0.388,0.349,55,11096,4933,29767,2309,512,15796,50,3342,3975,4975,12169,389,49327057,594,29878,100.902567484678,5.86967844093695,26,503,3,0.890027987368058
8.57,8.66,6.35616438356164,7.80821917808219,0.4184,0.8263,0.385,0.384,0.343,52,11099,6472,29729,2806,517,15676,45,3137,4162,4834,12017,340,55614022,577,29365,100.902567484678,5.310661446562,27,503,3,0.134706058376893
8.38,8.31,6.16438356164384,7.58904109589041,0.4126,0.7947,0.37,0.38,0.342,21,11717,7789,29856,2425,529,15813,51,3092,4116,4836,12204,340,53396491,560,28036,100.902567484678,4.75164445218705,28,503,3,0.119912755397263
8.28,8.92,6.52054794520548,7.12328767123288,0.4226,0.8112,0.39,0.392,0.359,28,13594,6521,29941,2284,496,15982,57,3100,4200,4900,12000,402,62043208,523,27400,100.902567484678,4.19262745781211,29,503,3,0.893452421083844
8.08,5.47,5.86301369863014,6.95890410958904,0.3941,0.745,0.34,0.348,0.337,21,21323,4273,29941,2806,464,15106,42,3555,3715,5075,3450,199,292481862,567,24910,100.902567484678,1.95655948031232,33,503,3,0.653085541752716
8.27,8.17,6.02739726027397,7.0958904109589,0.3765,0.7375,0.345,0.34,0.322,180,20676,6114,29840,2832,551,14843,37,3555,3900,4833,10188,402,271969868,561,30288,100.902567484678,0.279508497187474,36,503,3,0.0402780766775586
8.35,8.37,6.21917808219178,7.20547945205479,0.3719,0.7461,0.35,0.344,0.324,662,19022,6475,29709,3042,505,14646,34,3544,4030,4866,10838,402,235504368,565,29380,100.902567484678,-0.279508497187474,37,503,3,0.504715963554567
8.29,8.41,6.41095890410959,7.17808219178082,0.3529,0.7423,0.35,0.348,0.329,706,17261,7698,29485,3506,499,14054,32,3358,4029,4865,11226,340,171585517,548,27919,100.902567484678,-0.838525491562421,38,503,3,0.894453465413225
8.2,8.33,6.27397260273973,7.04109589041096,0.3115,0.7209,0.34,0.34,0.31,708,16029,9862,29374,3985,484,14247,27,3298,4215,4838,10267,340,95552634,539,29831,100.902567484678,-1.39754248593737,39,503,3,0.385728464443744
8.18,8.09,6.65753424657534,7.12328767123288,0.3063,0.7329,0.35,0.356,0.315,144,14002,9862,29782,4022,471,14022,37,3440,4313,4868,10146,340,57019830,555,30124,100.902567484678,-1.95655948031232,40,503,3,0.292051877858027
8.73,8.5,7.58904109589041,7.86301369863014,0.4761,0.8874,0.45,0.424,0.42,188,11563,2537,29815,1950,501,16025,54,2950,4000,4825,12375,389,28156424,579,25525,101.461584479053,6.4286954353119,25,504,3,0.234036569972519
8.59,8.59,6.41095890410959,8,0.4083,0.8034,0.38,0.376,0.353,386,11616,3558,29674,2028,501,15813,50,3298,3990,4779,11867,340,48630006,584,29301,101.461584479053,5.86967844093695,26,504,3,0.200948357365792
8.58,8.55,6.10958904109589,7.91780821917808,0.3948,0.7966,0.37,0.368,0.348,382,10933,4618,29707,2342,506,15763,53,3246,3920,4808,11406,402,55685412,571,28707,101.461584479053,5.310661446562,27,504,3,0.380306063271272
8.48,8.68,6.05479452054795,7.75342465753425,0.3988,0.7943,0.37,0.364,0.339,246,11789,4348,29467,2583,539,15340,40,3173,4007,4803,11529,340,62954990,560,27561,101.461584479053,4.75164445218705,28,504,3,0.594790142248649
8.39,8.87,6.19178082191781,7.58904109589041,0.4132,0.8023,0.375,0.368,0.344,32,13229,4861,29633,3226,547,15207,41,3198,4007,4822,11591,340,90095695,558,27203,101.461584479053,4.19262745781211,29,504,3,0.268385974964346
8.21,8.58,5.89041095890411,7.3972602739726,0.3857,0.7598,0.345,0.352,0.317,8,13741,4861,29956,2262,466,16067,58,3451,3831,4917,10448,402,116972659,552,26421,101.461584479053,3.63361046343716,30,504,3,0.622442641967573
7.94,8.2,5.67123287671233,7.58904109589041,0.3763,0.7344,0.325,0.344,0.315,12,14720,4999,29988,2443,474,15564,60,3150,4075,4925,11025,389,136837579,537,26050,101.461584479053,3.07459346906221,31,504,3,0.804567309882283
8.03,6.06,5.53424657534247,6.98630136986301,0.3684,0.6993,0.32,0.332,0.288,20,20897,4129,29960,2767,456,14543,46,3850,3700,5000,2950,199,146102022,555,26600,101.461584479053,1.95655948031232,33,504,3,0.10397125852275
8.07,7.12,5.53424657534247,6.84931506849315,0.3454,0.6691,0.305,0.324,0.309,18,22617,4490,29920,2695,495,14687,40,3546,3606,4893,2680,199,264930298,527,25746,101.461584479053,1.39754248593737,34,504,3,0.729240307495485
8.09,6.83,5.64383561643836,6.76712328767123,0.3603,0.6903,0.315,0.332,0.318,35,22805,5046,29906,2623,604,14560,39,3600,3700,4900,2400,402,378099002,533,24850,101.461584479053,0.838525491562421,35,504,3,0.648590264415262
8.26,8.24,6.27397260273973,7.26027397260274,0.3895,0.7413,0.345,0.34,0.321,205,21582,5420,29872,2620,558,14782,41,3516,4033,4850,11283,402,284042893,569,29766,101.461584479053,-0.279508497187474,37,504,3,0.474654623354786
8.35,8.59,6.68493150684932,7.28767123287671,0.3961,0.7582,0.37,0.36,0.348,580,20593,5905,29776,3247,503,14424,39,3468,4004,4900,11600,402,223868795,578,26163,101.461584479053,-0.838525491562421,38,504,3,0.932912110039707
8.33,8.72,6.6027397260274,7.12328767123288,0.3714,0.7404,0.35,0.352,0.327,1164,19829,8504,29682,3222,477,14079,43,3337,3955,4713,11393,402,169600929,556,28796,101.461584479053,-1.39754248593737,39,504,3,0.0964436793421524
8.1,8.49,6.35616438356164,6.9041095890411,0.2884,0.7041,0.32,0.332,0.297,863,18360,8504,29422,4038,485,14193,27,3482,4505,4917,9986,340,143076869,525,29453,101.461584479053,-1.95655948031232,40,504,3,0.599106918365426
8.21,8.37,6.93150684931507,7.34246575342466,0.3237,0.7449,0.355,0.356,0.324,19,13487,10083,29714,4103,480,14432,34,3617,4324,4866,10239,340,79760343,566,30108,101.461584479053,-2.51557647468726,41,504,3,0.233564709215544
8.26,8.33,7.31506849315068,7.72602739726027,0.3699,0.7639,0.375,0.376,0.338,0,12600,6706,29808,3772,471,12490,39,3857,4357,4864,10364,402,22657535,593,31421,101.461584479053,-3.07459346906221,42,504,3,0.0323283382069697
8.59,7.04,6.9041095890411,7.64383561643836,0.4398,0.8276,0.405,0.396,0.393,463,11499,2827,29895,2610,518,16425,48,2972,4100,4800,11854,389,47530074,580,28009,102.020601473428,5.86967844093695,26,505,3,0.579859263775277
8.53,8.13,6.3013698630137,7.64383561643836,0.4131,0.8035,0.38,0.38,0.372,555,11241,4535,29835,2499,494,15799,47,3025,4029,4841,11354,389,55127966,546,27604,102.020601473428,5.310661446562,27,505,3,0.84219815234061
8.39,8.41,5.6986301369863,7.53424657534247,0.3988,0.7679,0.345,0.344,0.327,946,11411,4247,29763,2972,535,15069,48,3362,4001,5222,11388,402,62515188,549,29686,102.020601473428,4.75164445218705,28,505,3,0.556896988122294
8.59,8.67,6.02739726027397,7.50684931506849,0.4296,0.8028,0.375,0.36,0.343,790,12269,3572,29928,2206,521,15028,72,3342,3760,5140,11457,402,89369026,553,30040,102.020601473428,4.19262745781211,29,505,3,0.839882989981967
8.27,8.66,5.91780821917808,7.20547945205479,0.3902,0.7495,0.335,0.34,0.31,272,13632,3572,29900,2034,514,15066,60,3167,4087,4835,11715,340,117003439,532,29115,102.020601473428,3.63361046343716,30,505,3,0.204952273668009
8.16,8.74,6.10958904109589,7.15068493150685,0.4099,0.7805,0.36,0.356,0.342,41,15199,3189,29797,2378,545,15187,44,3248,3731,4851,11868,340,136206168,535,27140,102.020601473428,3.07459346906221,31,505,3,0.621254886812813
8.32,8.84,6.43835616438356,7.17808219178082,0.4372,0.8191,0.39,0.384,0.369,12,16085,3589,29860,2376,545,15538,48,3242,3571,4771,12128,402,169916641,560,27442,102.020601473428,2.51557647468726,32,505,3,0.174020887296907
8.07,6.83,5.72602739726027,6.84931506849315,0.3619,0.6931,0.315,0.332,0.315,20,19651,3409,29985,2713,454,14913,54,3548,3732,4916,3728,199,168718967,538,26444,102.020601473428,1.39754248593737,34,505,3,0.289539818779723
8.06,7.29,5.72602739726027,6.73972602739726,0.358,0.6836,0.305,0.32,0.303,35,20366,3915,29914,2539,473,14184,39,3515,3607,4961,3276,199,387605654,540,24615,102.020601473428,0.838525491562421,35,505,3,0.0185029353190032
8.21,8.42,6.52054794520548,7.04109589041096,0.3933,0.7256,0.33,0.332,0.341,58,21386,4814,29899,2494,604,14432,39,3600,3400,4900,8950,402,322773424,544,26750,102.020601473428,-0.279508497187474,37,505,3,0.701496390153979
8.11,8.77,6.73972602739726,6.38356164383562,0.3803,0.7246,0.34,0.352,0.331,222,21094,4858,29856,2745,531,14534,39,3766,3766,4433,10666,402,268037607,510,26800,102.020601473428,-0.838525491562421,38,505,3,0.9520913717603
8.57,8.76,7.45205479452055,7.20547945205479,0.4235,0.7622,0.4,0.404,0.401,285,20354,5150,29889,2563,472,14756,46,3700,4020,4680,11180,402,206664512,586,25820,102.020601473428,-1.39754248593737,39,505,3,0.749009335045582
8.42,8.72,7.15068493150685,7.20547945205479,0.3763,0.756,0.37,0.372,0.346,1046,20079,5150,29791,2983,473,14951,49,3632,4341,4836,11132,402,175326388,557,27134,102.020601473428,-1.95655948031232,40,505,3,0.756727389482938
8.33,8.63,7.01369863013699,7.26027397260274,0.3304,0.7261,0.345,0.352,0.321,366,17423,7510,29559,3510,476,14849,37,3451,4326,4851,10470,340,113680755,542,29117,102.020601473428,-2.51557647468726,41,505,3,0.542089075444797
8.15,8.48,6.79452054794521,7.42465753424658,0.3045,0.7212,0.34,0.34,0.305,101,14873,9217,29429,3697,476,14868,28,3396,4383,4888,9860,340,82480684,545,30190,102.020601473428,-3.07459346906221,42,505,3,0.282062872879027
7.86,8.19,6.65753424657534,7.34246575342466,0.2439,0.6717,0.315,0.328,0.279,34,13044,7749,29853,3212,470,13079,42,3350,4650,4750,9850,402,56927301,549,29300,102.020601473428,-3.63361046343716,43,505,3,0.244874846890166
8.23,4.74,6.46575342465753,7.45205479452055,0.4213,0.7943,0.37,0.36,0.349,147,11499,2698,29932,2733,527,14858,49,2950,3966,4600,11483,262,23231460,581,29600,102.579618467803,5.86967844093695,26,506,3,0.286318217824419
8.09,7.35,6.02739726027397,7.34246575342466,0.3974,0.7681,0.35,0.348,0.331,482,11241,3891,29756,3181,545,15807,37,3131,4029,4659,11556,340,52559620,563,29475,102.579618467803,5.310661446562,27,506,3,0.963134410230015
8.25,8.4,5.80821917808219,7.36986301369863,0.3946,0.7703,0.35,0.348,0.33,325,11411,4077,29775,2250,540,14789,47,3158,3895,4742,11735,402,59738685,560,30149,102.579618467803,4.75164445218705,28,506,3,0.230695345634932
8.37,8.7,6.13698630136986,7.31506849315068,0.4192,0.7987,0.37,0.364,0.346,228,12269,3878,29819,1922,516,14969,57,3250,3689,4801,11686,402,85921794,567,30160,102.579618467803,4.19262745781211,29,506,3,0.537321413436084
8.34,8.68,6.43835616438356,6.79452054794521,0.4359,0.8115,0.37,0.372,0.348,433,13632,3878,29938,2020,509,15271,61,3300,3771,4757,11728,402,112154403,540,28771,102.579618467803,3.63361046343716,30,506,3,0.205008252217627
8.29,8.66,6.32876712328767,6.79452054794521,0.4375,0.8109,0.375,0.372,0.348,458,15199,3405,29909,2216,529,15182,52,3285,3528,4785,11771,402,130463262,554,29557,102.579618467803,3.07459346906221,31,506,3,0.434041294551689
7.95,8.97,5.28767123287671,5.94520547945205,0.3401,0.6634,0.3,0.316,0.266,59,16085,3131,29918,1995,527,15138,54,3300,4000,4900,8900,402,185073119,431,21000,102.579618467803,2.51557647468726,32,506,3,0.142211972469126
8.24,4.59,6.41095890410959,7.04109589041096,0.4157,0.7706,0.365,0.36,0.358,21,19651,2702,29999,2680,447,12396,58,3342,3557,5042,4728,199,82063760,545,21942,102.579618467803,1.39754248593737,34,506,3,0.375583774965978
8.08,6.42,6,6.84931506849315,0.3755,0.7075,0.335,0.34,0.334,26,20366,2763,29929,2645,457,14273,39,3385,3558,4985,3623,199,363625801,544,21052,102.579618467803,0.838525491562421,35,506,3,0.793560626787436
7.98,7.16,5.94520547945205,6.73972602739726,0.3644,0.6826,0.31,0.324,0.314,26,20929,3308,29908,2551,450,14113,38,3410,3642,5022,2842,199,339310006,546,22449,102.579618467803,0.279508497187474,36,506,3,0.812815650855027
8.07,8,6,6.6027397260274,0.3513,0.6562,0.3,0.316,0.296,46,21386,3535,29908,2502,459,14220,40,3341,3450,4994,2866,199,319253374,529,22944,102.579618467803,-0.279508497187474,37,506,3,0.903790906459165
8.1,8.5,6.63013698630137,6.76712328767123,0.3648,0.7154,0.325,0.34,0.319,111,21094,3877,29825,2888,512,14299,37,3634,3663,4531,9882,402,271188256,541,26760,102.579618467803,-0.838525491562421,38,506,3,0.540375734165828
8.15,8.78,6.93150684931507,6.84931506849315,0.3704,0.7202,0.335,0.352,0.334,106,20354,4386,29880,2764,515,14639,41,3605,3660,4555,10115,402,215782017,545,24955,102.579618467803,-1.39754248593737,39,506,3,0.817863312231253
8.56,8.5,7.78082191780822,7.0958904109589,0.4339,0.7766,0.38,0.392,0.376,384,20079,4386,29926,3195,527,15356,54,3791,3487,4729,8058,402,187355838,566,26087,102.579618467803,-1.95655948031232,40,506,3,0.708416645332428
8.69,8.47,7.72602739726027,7.42465753424658,0.3927,0.7505,0.38,0.384,0.365,1144,17423,4947,29842,3145,526,15405,52,3588,4035,4792,11567,402,131242961,565,26026,102.579618467803,-2.51557647468726,41,506,3,0.0432088518866429
8.37,8.5,7.31506849315068,7.3972602739726,0.3581,0.745,0.36,0.356,0.333,497,14873,5295,29660,3152,461,15349,43,3608,4379,4886,10143,340,97231788,546,27880,102.579618467803,-3.07459346906221,42,506,3,0.145945980419716
7.87,8.55,7.06849315068493,7.34246575342466,0.3119,0.7101,0.335,0.336,0.307,68,13044,6629,29643,3139,465,15575,33,3272,4936,4963,9081,340,75419470,525,28736,102.579618467803,-3.63361046343716,43,506,3,0.233335662736813
7.92,7.99,7.34246575342466,7.72602739726027,0.3087,0.7198,0.345,0.344,0.31,0,12814,7264,29811,3089,465,13809,40,3410,4510,4910,10490,402,19313509,545,30040,102.579618467803,-4.19262745781211,44,506,3,0.246701081135556
7.73,7.92,6.79452054794521,7.86301369863014,0.3662,0.7384,0.36,0.36,0.33,260,18603,4972,29734,3487,521,13994,45,3132,3805,4944,11796,340,48627411,572,29551,103.138635462178,12.0188653790614,15,507,3,0.170282742970061
7.73,7.76,6.9041095890411,7.89041095890411,0.3902,0.7431,0.355,0.356,0.327,114,16007,4594,29901,3352,520,12333,53,3047,3650,4980,12190,389,40315185,565,29347,103.138635462178,11.4598483846864,16,507,3,0.235056835045954
8.03,7.57,5.91780821917808,7.0958904109589,0.3985,0.7662,0.35,0.348,0.336,439,11607,3078,29716,3513,558,15424,33,3063,3991,4563,11621,340,46427563,554,29304,103.138635462178,4.75164445218705,28,507,3,0.275461075952424
8.17,7.99,6.08219178082192,7.04109589041096,0.4054,0.7748,0.355,0.36,0.337,352,12125,3088,29747,3157,554,15594,36,3189,3879,4614,11661,402,65877074,557,29197,103.138635462178,4.19262745781211,29,507,3,0.951606626170317
8.19,7.02,5.94520547945205,6.79452054794521,0.4036,0.7625,0.345,0.352,0.331,212,13281,3088,29894,2550,536,15843,46,3229,3694,4758,9288,402,81775534,554,27058,103.138635462178,3.63361046343716,30,507,3,0.346670983224879
8.14,7.23,5.86301369863014,6.65753424657534,0.398,0.7476,0.345,0.352,0.331,90,14463,3005,29905,2305,530,15471,49,3369,3723,4915,7461,402,99828472,561,26784,103.138635462178,3.07459346906221,31,507,3,0.2973219378091
7.96,8.16,6.05479452054795,6.65753424657534,0.3855,0.7307,0.335,0.348,0.321,56,15027,2482,29880,2324,537,14845,45,3443,3747,4647,10843,402,168305372,554,28215,103.138635462178,2.51557647468726,32,507,3,0.404426208195778
8.22,8.97,6.63013698630137,6.71232876712329,0.4159,0.7755,0.37,0.376,0.343,48,16366,2203,29942,2503,532,13848,46,3533,3300,4666,11200,402,195116385,547,25600,103.138635462178,1.95655948031232,33,507,3,0.302237425794988
7.91,7.3,6.08219178082192,6.57534246575342,0.3621,0.6716,0.31,0.324,0.308,26,18174,2532,29918,2657,460,13648,38,3300,3562,5050,2725,199,265520157,537,23825,103.138635462178,0.279508497187474,36,507,3,0.757311083635501
8.04,6.59,6.38356164383562,6.38356164383562,0.3554,0.6694,0.325,0.34,0.276,27,18873,2834,29906,2597,464,14210,38,3414,3500,4985,3885,199,268077304,535,20314,103.138635462178,-0.279508497187474,37,507,3,0.359743894064038
7.94,5.61,6.54794520547945,6.54794520547945,0.3733,0.6766,0.33,0.356,0.348,74,19678,3262,29888,2380,507,14309,40,3500,3400,5000,4800,402,223966445,559,22400,103.138635462178,-0.838525491562421,38,507,3,0.12489957161308
8.18,8.78,7.06849315068493,6.65753424657534,0.3731,0.696,0.34,0.356,0.364,166,20389,3962,29890,2547,537,14636,44,3600,3400,4700,10300,402,215860900,545,24200,103.138635462178,-1.39754248593737,39,507,3,0.61718255947227
8.51,8.69,7.86301369863014,7.23287671232877,0.4234,0.7713,0.39,0.392,0.368,66,20918,3962,29933,2868,538,15434,55,3446,3430,4892,6976,402,203516637,572,24292,103.138635462178,-1.95655948031232,40,507,3,0.355519453713233
8.49,8.74,7.6986301369863,7.26027397260274,0.4128,0.7609,0.38,0.38,0.361,113,20079,4455,29938,3165,543,15591,55,3361,3527,5005,5861,402,178325313,569,26327,103.138635462178,-2.51557647468726,41,507,3,0.36293818661831
8.05,8.24,7.6986301369863,7.72602739726027,0.3432,0.7428,0.35,0.36,0.342,758,16511,5021,29613,2665,474,15370,38,3390,4727,4990,10127,402,118046690,531,27263,103.138635462178,-3.63361046343716,43,507,3,0.068488286374946
7.66,7.93,6.93150684931507,7.72602739726027,0.2426,0.6707,0.32,0.324,0.278,165,13463,6473,29568,3660,473,15566,30,3258,4653,4988,9453,340,75336051,514,29832,103.138635462178,-4.19262745781211,44,507,3,0.867161871778362
7.88,7.1,6.71232876712329,7.67123287671233,0.3476,0.7268,0.355,0.356,0.317,585,19301,4972,29654,2388,492,15345,50,3236,3976,4969,11498,340,56876271,565,30659,103.697652456553,12.0188653790614,15,508,3,0.457896198017245
7.85,7.18,7.06849315068493,7.89041095890411,0.3999,0.7619,0.37,0.368,0.343,173,16282,4594,29805,2282,462,15071,55,3190,3820,4947,12198,389,51269341,575,28962,103.697652456553,11.4598483846864,16,508,3,0.0776153852163201
7.83,5.98,7.06849315068493,7.61643835616438,0.3701,0.7354,0.35,0.352,0.317,74,15512,3367,29902,2811,494,14602,54,3250,4050,5000,12050,389,32500446,546,31600,103.697652456553,10.9008313903115,17,508,3,0.904921195882039
8.09,7.21,6.27397260273973,6.93150684931507,0.4059,0.7508,0.355,0.356,0.335,183,13526,2482,29939,2586,458,13019,48,3427,3900,4836,9736,402,61956974,555,27481,103.697652456553,2.51557647468726,32,508,3,0.2816958807944
7.91,6.4,6.35616438356164,6.71232876712329,0.3876,0.7264,0.34,0.344,0.326,72,14103,2203,29887,3025,557,14785,38,3500,3533,4676,10852,402,180220159,539,25414,103.697652456553,1.95655948031232,33,508,3,0.613877842567314
2.71,2.29,7.04109589041096,6.84931506849315,0.4057,0.74,0.395,0.396,0.257,16,15252,2532,29987,2734,489,12524,54,2866,3666,5100,5266,199,92572911,536,8566,103.697652456553,0.279508497187474,36,508,3,0.661857942093214
7.86,6.51,6.76712328767123,6.71232876712329,0.3661,0.6782,0.315,0.34,0.337,55,18909,3962,29923,2738,494,14857,44,3200,3400,5000,3400,199,213922434,545,24900,103.697652456553,-1.39754248593737,39,508,3,0.200024595896795
8.56,8.3,8.24657534246575,7.36986301369863,0.4496,0.8108,0.41,0.404,0.383,59,20751,4455,29952,2574,545,15316,57,3122,3600,5088,6200,402,226736322,588,22300,103.697652456553,-2.51557647468726,41,508,3,0.959986227572448
7.6,8.03,6.82191780821918,7.58904109589041,0.243,0.6645,0.31,0.316,0.269,861,15791,6473,29560,3521,443,15541,39,3216,4838,5038,8611,340,94875748,485,29738,103.697652456553,-4.19262745781211,44,508,3,0.665105984350354
