GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SW,VPD,Ndepo,LAI,longitude,latitude,indRows,indCols,Region,randomNum
3269,6370,58,79,507,22687,7979,29742,1603,13943,55,54319980,42,12.5778823734363,0.838525491562421,35,345,2,0.555181922697123
3131,6144,57,78,490,23462,8546,29749,1756,13851,54,46763140,40,12.5778823734363,0.279508497187474,36,345,2,0.630749738384446
3169,6137,54,77,388,24895,8428,29787,1830,14168,57,42982650,40,12.5778823734363,-0.279508497187474,37,345,2,0.0979891648463104
3370,6441,61,78,354,26738,8500,29826,1618,14835,58,37293358,43,12.5778823734363,-0.838525491562421,38,345,2,0.245676181936889
3350,6415,64,80,482,27659,10414,29726,1698,14878,53,35928653,45,12.5778823734363,-1.39754248593737,39,345,2,0.615725142289619
3166,6132,55,74,728,27287,10414,29581,2300,13959,41,35683647,43,12.5778823734363,-1.95655948031232,40,345,2,0.304959957607017
3395,6453,49,72,480,29046,12779,29622,2266,13257,43,35259759,44,12.5778823734363,-2.51557647468726,41,345,2,0.766967602751279
3593,6769,44,72,271,31981,11735,29706,2101,12801,48,36523588,43,12.5778823734363,-3.07459346906221,42,345,2,0.267229092367089
3619,6750,42,72,170,34928,8898,29812,1347,12824,58,36930576,40,12.5778823734363,-3.63361046343716,43,345,2,0.0395063042516288
3119,6048,42,67,250,35748,9168,29689,1711,12353,43,40692685,39,12.5778823734363,-4.19262745781211,44,345,2,0.296561777532987
3629,6897,48,75,100,35645,8767,29762,1532,12161,45,42272023,43,12.5778823734363,-4.75164445218705,45,345,2,0.556364975093691
4197,7782,50,82,51,36736,7222,29772,1555,12794,46,36073585,45,12.5778823734363,-5.310661446562,46,345,2,0.969074471088058
3548,6809,49,75,101,37697,5061,29771,1384,13301,46,31424498,41,12.5778823734363,-5.86967844093695,47,345,2,0.689124711134179
4185,7807,70,86,33,38376,4444,29765,950,12185,46,18187112,29,12.5778823734363,-6.4286954353119,48,345,2,0.717881398387593
3614,7204,63,77,820,15696,2437,29737,1806,16648,103,59083086,49,13.1368993678113,5.86967844093695,26,346,2,0.559029119569936
3690,7298,67,82,734,16856,2790,29730,1700,16086,87,59970392,49,13.1368993678113,5.310661446562,27,346,2,0.533354207803659
3665,7241,67,82,649,17852,2983,29744,1438,15721,79,61375035,48,13.1368993678113,4.75164445218705,28,346,2,0.87572400256463
3514,6976,65,80,709,18655,3373,29704,1422,15458,68,67330525,47,13.1368993678113,4.19262745781211,29,346,2,0.393098592724503
3462,6873,66,81,693,19215,3373,29690,1337,14939,59,73318493,47,13.1368993678113,3.63361046343716,30,346,2,0.458066938000918
3376,6697,65,80,681,19750,3881,29708,1292,14798,59,75476330,45,13.1368993678113,3.07459346906221,31,346,2,0.208245204973289
3461,6788,66,82,667,20439,5505,29699,1391,14678,57,72960079,46,13.1368993678113,2.51557647468726,32,346,2,0.757273162983819
3359,6581,64,82,611,22302,6451,29750,1363,14690,57,67497843,44,13.1368993678113,1.95655948031232,33,346,2,0.546692028178502
3373,6582,63,82,587,23179,7207,29751,1422,14605,56,64735483,44,13.1368993678113,1.39754248593737,34,346,2,0.357388192967744
3340,6473,61,81,519,23810,7563,29751,1463,14192,55,58471859,43,13.1368993678113,0.838525491562421,35,346,2,0.700997789695237
3273,6346,59,78,525,24518,8707,29732,1645,14098,52,51319117,42,13.1368993678113,0.279508497187474,36,346,2,0.109222496688655
3234,6227,56,76,492,25816,8302,29772,1718,14241,54,47740517,41,13.1368993678113,-0.279508497187474,37,346,2,0.00661076596420229
3433,6525,60,78,376,27967,7730,29820,1582,14943,57,42167633,44,13.1368993678113,-0.838525491562421,38,346,2,0.597302079801353
3376,6431,62,78,446,29766,8330,29750,1729,15204,51,40255476,45,13.1368993678113,-1.39754248593737,39,346,2,0.65917606662187
3391,6472,62,78,668,30490,8330,29635,1761,14608,48,39670098,46,13.1368993678113,-1.95655948031232,40,346,2,0.580006430551879
3337,6389,54,74,622,31316,10598,29638,1921,13848,46,38583113,44,13.1368993678113,-2.51557647468726,41,346,2,0.909951610123007
3485,6591,50,74,463,33139,10503,29679,1779,13232,48,40237136,43,13.1368993678113,-3.07459346906221,42,346,2,0.636006152111755
3459,6536,45,74,228,35554,9928,29802,1458,13042,56,41480363,41,13.1368993678113,-3.63361046343716,43,346,2,0.525561251235387
3592,6741,55,68,384,37720,8879,29793,1233,12911,59,43946906,45,13.1368993678113,-4.19262745781211,44,346,2,0.259623080110499
3663,7013,52,77,252,37621,9722,29690,1426,12172,40,46139870,43,13.1368993678113,-4.75164445218705,45,346,2,0.0511708673569459
3986,7543,55,81,115,36912,7913,29721,1451,12019,43,47045350,42,13.1368993678113,-5.310661446562,46,346,2,0.73195012915998
3908,7384,52,79,115,37852,5943,29786,1271,12313,49,46963066,39,13.1368993678113,-5.86967844093695,47,346,2,0.164291390918458
3796,7034,62,79,83,37367,5614,29787,951,14032,55,50505282,44,13.1368993678113,-6.98771242968684,49,346,2,0.280397005689543
3666,7209,65,79,713,16813,2673,29759,1591,16283,97,60489461,48,13.6959163621862,5.310661446562,27,347,2,0.25942744797746
3671,7221,66,81,676,18051,2808,29761,1503,16279,85,61926025,49,13.6959163621862,4.75164445218705,28,347,2,0.547095959676547
3597,7046,65,80,705,19165,3131,29743,1352,16015,75,67342322,48,13.6959163621862,4.19262745781211,29,347,2,0.541268467485969
3430,6764,62,78,709,19773,3131,29684,1389,15400,58,72788879,46,13.6959163621862,3.63361046343716,30,347,2,0.788113184048992
3522,6910,66,80,692,20299,3591,29722,1263,15291,57,74838830,47,13.6959163621862,3.07459346906221,31,347,2,0.869605555315031
3498,6840,65,81,657,21228,5061,29727,1312,15175,56,73456277,47,13.6959163621862,2.51557647468726,32,347,2,0.787540530159212
3609,6931,66,83,591,23274,5829,29766,1282,14993,57,69707085,47,13.6959163621862,1.95655948031232,33,347,2,0.969427855895745
3513,6814,66,83,536,24198,6457,29767,1362,14943,54,67786178,47,13.6959163621862,1.39754248593737,34,347,2,0.180468109688552
3608,6906,66,83,533,24865,7112,29742,1452,14939,52,62650630,47,13.6959163621862,0.838525491562421,35,347,2,0.930598962817579
3427,6613,62,79,525,25701,8253,29726,1673,14933,51,55967706,46,13.6959163621862,0.279508497187474,36,347,2,0.0451518760404848
3423,6528,60,78,542,27090,7805,29743,1646,14918,50,52623857,45,13.6959163621862,-0.279508497187474,37,347,2,0.240645885287937
3563,6700,63,81,343,29242,7189,29808,1548,15233,54,47204237,46,13.6959163621862,-0.838525491562421,38,347,2,0.00885503009860023
3503,6604,62,79,440,31321,7098,29779,1621,15406,54,44714797,46,13.6959163621862,-1.39754248593737,39,347,2,0.671593534312873
3368,6379,60,76,532,32755,7098,29733,1492,15157,56,43767422,45,13.6959163621862,-1.95655948031232,40,347,2,0.904813230017362
3403,6455,57,76,640,33740,8986,29691,1472,14756,54,41973430,45,13.6959163621862,-2.51557647468726,41,347,2,0.57241631161166
3419,6502,54,76,509,34899,9119,29669,1560,14292,50,43437114,44,13.6959163621862,-3.07459346906221,42,347,2,0.155461290328972
3495,6605,53,77,433,36939,9367,29701,1610,13576,52,44663456,45,13.6959163621862,-3.63361046343716,43,347,2,0.502367433727028
4024,7423,58,81,239,39270,9570,29801,1147,13488,62,47102125,49,13.6959163621862,-4.19262745781211,44,347,2,0.567732878272974
3772,7062,64,80,114,35348,6257,29670,1100,13782,54,58887021,46,13.6959163621862,-7.54672942406179,50,347,2,0.188271775739867
4094,7795,73,88,706,18187,2756,29801,1405,16521,92,62201520,49,14.2549333565612,4.75164445218705,28,348,2,0.32419646346704
3780,7312,67,82,680,19725,3085,29767,1357,16269,78,67348221,49,14.2549333565612,4.19262745781211,29,348,2,0.716037342838811
3549,6941,63,77,727,20450,3085,29715,1317,15662,60,72524071,46,14.2549333565612,3.63361046343716,30,348,2,0.552928708571216
3527,6889,63,78,717,21052,3509,29717,1326,15547,56,74520080,46,14.2549333565612,3.07459346906221,31,348,2,0.142281739817257
3459,6802,63,79,618,21858,4655,29743,1277,15431,56,73704376,47,14.2549333565612,2.51557647468726,32,348,2,0.380363559412667
3669,7041,66,83,570,23931,5175,29743,1546,15237,51,70811707,47,14.2549333565612,1.95655948031232,33,348,2,0.396569245211042
3521,6796,64,82,525,24749,5760,29760,1326,15214,53,69311525,46,14.2549333565612,1.39754248593737,34,348,2,0.576741695694105
3600,6905,64,82,531,25661,6456,29734,1496,15336,50,64740014,47,14.2549333565612,0.838525491562421,35,348,2,0.0194015027111201
3535,6780,65,80,542,27173,7129,29774,1402,15382,54,58292000,46,14.2549333565612,0.279508497187474,36,348,2,0.577580061269445
3607,6831,66,83,551,29027,7118,29778,1403,15391,54,55065526,47,14.2549333565612,-0.279508497187474,37,348,2,0.932196092808549
3621,6829,67,83,364,30868,6925,29760,1477,15517,54,49722538,47,14.2549333565612,-0.838525491562421,38,348,2,0.106872780238886
3488,6549,60,78,550,37220,9105,29667,1435,14693,51,45037102,47,14.2549333565612,-3.07459346906221,42,348,2,0.732149758734352
3509,6539,61,79,514,39624,8573,29749,1334,14024,61,46255002,43,14.2549333565612,-3.63361046343716,43,348,2,0.970522786956106
4021,7324,68,81,319,41040,7205,29744,1242,13942,60,57606242,45,14.2549333565612,-5.86967844093695,47,348,2,0.608885538697176
3916,7249,68,83,329,39456,7139,29691,1294,14431,62,60980554,46,14.2549333565612,-6.4286954353119,48,348,2,0.719665612178919
3772,7062,64,80,338,34804,6134,29676,1108,14641,61,63076586,46,14.2549333565612,-7.54672942406179,50,348,2,0.302752325729782
3764,7003,65,80,144,34309,6212,29652,1178,14755,57,63840020,45,14.2549333565612,-8.10574641843674,51,348,2,0.459022394078519
3861,7177,67,82,85,35041,6075,29743,1059,14703,67,61154214,44,14.2549333565612,-8.66476341281169,52,348,2,0.0480286131823641
3954,7599,70,86,639,20343,3530,29822,1232,16524,90,68190811,50,14.8139503509361,4.19262745781211,29,349,2,0.385352105175205
3860,7428,68,83,662,21165,3530,29751,1276,16066,61,72685828,49,14.8139503509361,3.63361046343716,30,349,2,0.361716380248139
3737,7199,67,81,634,21722,4122,29763,1330,15957,60,74496014,48,14.8139503509361,3.07459346906221,31,349,2,0.287584055249314
3526,6888,64,80,601,22565,5043,29756,1357,15879,58,74591508,46,14.8139503509361,2.51557647468726,32,349,2,0.816712735890955
3717,7147,67,82,592,24978,5192,29824,1267,16075,62,73160577,48,14.8139503509361,1.95655948031232,33,349,2,0.450528094868533
3694,7074,66,82,593,26052,5473,29793,1370,16025,56,72381550,49,14.8139503509361,1.39754248593737,34,349,2,0.806632520363243
3746,7134,67,83,579,27286,5943,29819,1294,15926,58,68895030,49,14.8139503509361,0.838525491562421,35,349,2,0.790172935024334
3724,7084,68,84,528,28981,6516,29815,1343,15944,55,63107731,49,14.8139503509361,0.279508497187474,36,349,2,0.282957873186578
3824,7190,69,84,443,30899,6410,29822,1389,15948,54,60211456,51,14.8139503509361,-0.279508497187474,37,349,2,0.0683092386250433
3327,6404,59,74,534,36763,8347,29552,1901,16025,56,67892717,45,14.8139503509361,-6.98771242968684,49,349,2,0.0549307282223953
3706,6967,65,80,559,34353,8347,29544,2016,16060,56,70034756,45,14.8139503509361,-7.54672942406179,50,349,2,0.637522639339998
3751,7037,65,81,627,34438,7385,29574,1430,16091,64,71642849,46,14.8139503509361,-8.10574641843674,51,349,2,0.4242855812171
3822,7122,67,81,505,34656,6814,29582,1291,16066,64,69563919,44,14.8139503509361,-8.66476341281169,52,349,2,0.905531348068602
3946,7597,69,83,630,21073,3912,29844,1225,16662,92,71407098,49,15.3729673453111,4.19262745781211,29,350,2,0.417320883626846
3868,7457,68,83,661,21952,3912,29724,1515,16120,58,74822934,49,15.3729673453111,3.63361046343716,30,350,2,0.154058327516862
3798,7325,68,82,597,22348,4625,29764,1339,15944,59,76224616,49,15.3729673453111,3.07459346906221,31,350,2,0.539999263770361
3773,7264,68,82,616,23266,5460,29793,1312,15989,58,76595593,48,15.3729673453111,2.51557647468726,32,350,2,0.937091367960309
3721,7172,67,81,502,25729,5663,29813,1403,16076,57,75908388,48,15.3729673453111,1.95655948031232,33,350,2,0.660955064915145
3862,7370,69,84,463,26878,6044,29759,1564,16033,50,75506809,51,15.3729673453111,1.39754248593737,34,350,2,0.394657441563815
3941,7445,72,87,513,28351,6592,29816,1384,16091,54,72982174,51,15.3729673453111,0.838525491562421,35,350,2,0.258990542158967
3951,7438,72,87,483,30436,6830,29842,1320,16147,56,68401008,52,15.3729673453111,0.279508497187474,36,350,2,0.847912159970545
3724,7028,67,82,423,32618,6834,29853,1407,16151,56,66107644,51,15.3729673453111,-0.279508497187474,37,350,2,0.945056074939906
3782,7109,69,85,429,34828,6899,29861,1430,16384,59,61671435,52,15.3729673453111,-0.838525491562421,38,350,2,0.376999837283115
3826,7086,66,81,768,41089,7594,29563,1384,17008,65,68115453,51,15.3729673453111,-6.4286954353119,48,350,2,0.0672801845433559
3817,7195,68,84,784,34582,7865,29421,1736,16479,59,75545753,48,15.3729673453111,-8.10574641843674,51,350,2,0.181581768675897
3780,7118,67,82,719,34463,6955,29443,1676,16425,61,74488344,47,15.3729673453111,-8.66476341281169,52,350,2,0.575747615215569
3871,7451,65,79,684,19940,3622,29819,1419,16909,95,70511845,50,15.931984339686,4.75164445218705,28,351,2,0.185885031598486
3871,7428,66,80,594,21320,4361,29800,1459,16674,77,73311953,50,15.931984339686,4.19262745781211,29,351,2,0.291448355951266
3828,7362,67,81,602,22221,4361,29743,1463,16197,61,76138405,49,15.931984339686,3.63361046343716,30,351,2,0.461664106934666
3796,7332,67,81,609,22852,5026,29773,1448,16066,58,77308001,49,15.931984339686,3.07459346906221,31,351,2,0.346977441011452
3644,7075,65,79,518,23969,5943,29807,1335,16106,59,77737255,48,15.931984339686,2.51557647468726,32,351,2,0.318165716539783
3669,7091,65,79,472,26759,6163,29855,1286,16137,62,77332161,50,15.931984339686,1.95655948031232,33,351,2,0.459914579612446
3853,7341,69,83,475,28191,6533,29822,1451,16119,56,77076343,52,15.931984339686,1.39754248593737,34,351,2,0.235894920096525
3912,7396,71,85,455,29733,7058,29850,1300,16167,56,75017262,52,15.931984339686,0.838525491562421,35,351,2,0.0277520375895161
3806,7176,68,82,423,31586,7408,29864,1347,16204,55,71107340,50,15.931984339686,0.279508497187474,36,351,2,0.658453455956023
3380,6466,58,74,400,33557,7734,29875,1384,16213,57,69149520,46,15.931984339686,-0.279508497187474,37,351,2,0.158803562723388
3560,6719,62,78,386,35634,7482,29896,1343,16367,63,65072415,48,15.931984339686,-0.838525491562421,38,351,2,0.802662600545296
3837,7181,69,84,394,37756,7622,29877,1389,16502,62,60622895,54,15.931984339686,-1.39754248593737,39,351,2,0.408579771834726
3619,6670,59,73,450,39653,7622,29825,1405,16484,66,58363601,51,15.931984339686,-1.95655948031232,40,351,2,0.32739187888055
3877,7249,66,82,889,45257,7166,29640,1264,17425,77,68349139,50,15.931984339686,-6.4286954353119,48,351,2,0.746014728567984
3907,7534,66,80,583,20205,3467,29833,1343,17083,103,75499858,51,16.491001334061,4.75164445218705,28,352,2,0.74635192034512
3770,7313,64,78,536,21500,4216,29777,1517,16781,78,77121664,49,16.491001334061,4.19262745781211,29,352,2,0.173954964110564
3679,7188,63,78,506,22406,4216,29766,1550,16370,63,78769349,49,16.491001334061,3.63361046343716,30,352,2,0.117544801822912
3620,7080,63,78,545,23287,5082,29789,1501,16340,59,79474771,48,16.491001334061,3.07459346906221,31,352,2,0.174037524385108
3572,6967,62,77,416,24594,6293,29805,1499,16271,56,80020579,48,16.491001334061,2.51557647468726,32,352,2,0.627409163987095
3670,7087,65,80,421,27434,6670,29855,1437,16212,54,80179707,49,16.491001334061,1.95655948031232,33,352,2,0.841890255550603
3758,7187,66,81,392,29110,7061,29867,1433,16188,54,80215411,50,16.491001334061,1.39754248593737,34,352,2,0.510082854851545
3697,7055,66,80,390,30709,7493,29879,1458,16106,52,79087438,50,16.491001334061,0.838525491562421,35,352,2,0.165763743909395
3560,6792,63,77,349,32280,8209,29871,1498,16062,51,76520005,49,16.491001334061,0.279508497187474,36,352,2,0.71430528242953
3367,6441,58,73,336,33938,7999,29881,1502,16039,51,75233274,46,16.491001334061,-0.279508497187474,37,352,2,0.907037296307911
3494,6618,60,75,323,35862,8303,29905,1459,16256,56,71874374,48,16.491001334061,-0.838525491562421,38,352,2,0.218537741114588
3479,6580,59,75,320,37856,9104,29944,1409,16301,64,62338978,49,16.491001334061,-1.39754248593737,39,352,2,0.87096144790796
3598,6688,59,75,338,39600,9104,29937,1353,16527,68,60150093,49,16.491001334061,-1.95655948031232,40,352,2,0.211835943615888
3949,7196,61,81,397,43462,10817,29877,1474,16691,64,56748410,53,16.491001334061,-2.51557647468726,41,352,2,0.83666494027777
3963,7135,62,82,455,45798,9778,29912,1250,16800,73,55894559,53,16.491001334061,-3.07459346906221,42,352,2,0.859301689176415
3848,7265,66,82,742,46482,7434,29746,1299,17365,91,68816512,49,16.491001334061,-6.4286954353119,48,352,2,0.523377472974036
3875,7360,66,81,914,45444,6321,29776,1244,17747,100,71054756,51,16.491001334061,-6.98771242968684,49,352,2,0.47736279426484
3833,7395,65,79,602,21892,4244,29807,1373,16958,85,80591620,50,17.0500183284359,4.19262745781211,29,353,2,0.889883132710091
3700,7166,63,77,605,23206,4244,29793,1394,16451,65,81154749,49,17.0500183284359,3.63361046343716,30,353,2,0.0650762004173646
3689,7167,64,78,582,24264,5164,29802,1431,16385,61,81422458,49,17.0500183284359,3.07459346906221,31,353,2,0.509456125157452
3645,7057,63,78,469,25603,6604,29827,1427,16308,58,81966081,48,17.0500183284359,2.51557647468726,32,353,2,0.620797947105788
3485,6788,61,77,405,28085,6991,29861,1496,16168,54,82497062,47,17.0500183284359,1.95655948031232,33,353,2,0.733567439827716
3537,6809,62,77,381,29454,7450,29877,1485,16117,54,82728784,48,17.0500183284359,1.39754248593737,34,353,2,0.22999623088413
3357,6491,59,74,350,31007,8006,29883,1525,16030,52,82365160,47,17.0500183284359,0.838525491562421,35,353,2,0.021871875699117
3426,6591,60,75,339,32440,8328,29881,1569,15999,50,81002360,48,17.0500183284359,0.279508497187474,36,353,2,0.13898888969974
3301,6363,57,73,328,33954,8057,29878,1553,16000,49,80317822,46,17.0500183284359,-0.279508497187474,37,353,2,0.769507446909155
3526,6663,60,76,315,35591,9064,29925,1458,16184,55,74693570,48,17.0500183284359,-0.838525491562421,38,353,2,0.969765180908154
3826,7078,63,83,307,37067,10200,29930,1510,16149,57,69188434,52,17.0500183284359,-1.39754248593737,39,353,2,0.386794416028229
3840,7051,63,82,295,38849,10200,29886,1496,16235,57,68782830,52,17.0500183284359,-1.95655948031232,40,353,2,0.993427789797032
3974,7195,62,82,423,43554,11046,29901,1409,16432,64,62638213,53,17.0500183284359,-2.51557647468726,41,353,2,0.32639346768068
4129,7387,67,84,408,45791,10379,29955,1292,16676,75,58513671,53,17.0500183284359,-3.07459346906221,42,353,2,0.137161036188198
4156,7425,68,84,474,47787,9415,29922,1269,16961,85,60350215,51,17.0500183284359,-3.63361046343716,43,353,2,0.384753630015334
3616,7015,61,75,696,46339,8440,29802,1282,17276,95,68937869,48,17.0500183284359,-6.4286954353119,48,353,2,0.562635832519233
3737,7179,63,78,803,45055,7195,29872,1170,17689,113,71468818,48,17.0500183284359,-6.98771242968684,49,353,2,0.633835426779715
3896,7434,66,80,576,21892,4471,29903,1248,17259,98,81533837,50,17.6090353228108,4.19262745781211,29,354,2,0.541606384905119
